date,us,indonesia,philippines,malaysia,thailand,vix_index
05/08/2024,-24.3,-10.2,-4.6,-3,-6.7,38.56999969
06/08/2024,10.4,0.8,8.1,6.7,1.5,27.70999908
07/08/2024,5.1,0,-0.7,2.2,2.4,27.85000038
08/08/2024,4.6,-2.6,-2.8,-2.2,3.3,23.79000092
09/08/2024,-4.9,-1.2,-0.2,1.6,0.6,20.37000084
12/08/2024,-3.6,2.2,-0.2,0.6,0,20.70999908
13/08/2024,-6.1,-1.2,0,-1.3,-1.2,18.12000084
14/08/2024,-0.7,-3,-0.6,-0.6,-1.5,16.19000053
15/08/2024,7.7,-2.8,-3.7,1.2,-2.4,15.22999954
19/08/2024,-4.2,-3.9,-3.2,1.2,-1.1,14.64999962
20/08/2024,-6.4,-5.1,-0.5,-0.7,2.4,15.88000011
21/08/2024,-0.6,-2.8,-2.6,-0.4,0.7,16.27000046
22/08/2024,5.1,3.6,5.3,0.2,-0.1,17.54999924
23/08/2024,-5.3,-0.1,0,0.3,-0.4,15.85999966
26/08/2024,1.7,-3.1,0,-0.8,-1.8,16.14999962
27/08/2024,0.6,2.5,0.3,1,-0.3,15.43000031
28/08/2024,1.3,-0.2,1.1,0.2,0.4,17.11000061
29/08/2024,2.6,-0.9,0.3,-2.4,0.1,15.64999962
30/08/2024,4.2,0.9,0.6,0.9,0.6,15
02/09/2024,0,1.8,1.4,0.9,1.2,15
03/09/2024,-7.2,1,0.6,-0.3,0.1,20.71999931
04/09/2024,-7.6,0.4,1.2,-0.3,-1.4,21.31999969
05/09/2024,-2.8,-3.3,-0.1,-1.6,-0.1,19.89999962
06/09/2024,-1.8,-2.2,-2.5,-1.8,-0.7,22.37999916
09/09/2024,-0.9,1.1,0.1,1,0.6,19.45000076
10/09/2024,-5.7,0.1,3.4,0.3,0.5,19.07999992
11/09/2024,1,-3,0.6,-1.4,-0.7,17.69000053
12/09/2024,2.1,0.2,1.4,-0.2,0.4,17.06999969
13/09/2024,-2.2,-1.9,-6.1,-1.3,-1.3,16.55999947
17/09/2024,-0.6,-0.9,-10.4,0.1,-3.5,17.61000061
18/09/2024,5.8,-1.3,0,-3.2,0,18.22999954
19/09/2024,1,-0.7,-14,1.2,-0.5,16.32999992
20/09/2024,2.7,-11,-26.2,0.8,-3.5,16.14999962
23/09/2024,0.9,0.9,9.8,0.4,1.9,15.89000034
24/09/2024,-2.1,0,9.9,0.8,0.2,15.39000034
25/09/2024,5.6,-0.6,-1.8,0.6,-1.8,15.40999985
26/09/2024,1.1,1.6,1,0,0,15.36999989
27/09/2024,-4.5,0.3,-1.7,-0.6,0.2,16.95999908
30/09/2024,3,-1,-0.5,-1,0.7,16.72999954
01/10/2024,-5,1.8,-7.8,1.3,1.2,19.26000023
02/10/2024,5.1,3.7,1.7,0,0,18.89999962
03/10/2024,6.4,2.2,4.1,-0.3,1.2,20.48999977
04/10/2024,12.1,11.9,6.7,2.8,1.1,19.20999908
07/10/2024,5.9,7.7,5.6,2.7,4.8,22.63999939
08/10/2024,-1.4,1.7,-6.9,0.2,0.5,21.42000008
09/10/2024,6.1,-6.1,-1.8,-0.8,-2.6,20.86000061
11/10/2024,2.7,0.3,-1.6,2.2,-1.9,20.45999908
15/10/2024,-6.7,0.8,-2.4,1.5,-0.8,20.63999939
16/10/2024,-2,-1.7,0,-2.8,-1.8,19.57999992
17/10/2024,7.8,-0.8,0.1,1,-8.3,19.11000061
18/10/2024,-0.8,-0.8,0,-1.7,0,18.03000069
21/10/2024,11.3,-2.1,2.3,1.7,-2.6,18.37000084
22/10/2024,1.2,4,11.3,5.5,1.9,18.20000076
23/10/2024,3.8,10.7,1.4,3.1,0,19.23999977
24/10/2024,-3.4,-3,-5.9,0.6,4.1,19.07999992
25/10/2024,2.8,-0.7,-1.4,-1.2,-5,20.32999992
28/10/2024,4.2,7.2,3.2,3.1,1.4,19.79999924
29/10/2024,-2.8,3.8,0.9,3.2,1.2,19.34000015
30/10/2024,4.6,-2.3,0,-0.7,0,20.35000038
06/11/2024,13.2,-7.5,5.8,0.4,1.5,16.27000046
07/11/2024,-10.5,1.2,-2.9,-1,-0.9,15.19999981
08/11/2024,-2.3,-4.3,-1.3,-3.1,-0.7,14.93999958
11/11/2024,0,0.7,1.3,-3.8,-0.1,14.97000027
12/11/2024,12.4,17.8,2.6,1.9,-0.2,14.71000004
13/11/2024,2.3,0.4,1.9,1.3,0.5,14.02000046
14/11/2024,-1.5,2.7,6.6,1.6,0.3,14.31000042
15/11/2024,0.3,-2.9,4.6,-1.2,-0.2,16.13999939
18/11/2024,-2.5,-2,0.6,-2.4,0.3,15.57999992
19/11/2024,-1.8,-1.6,-2.1,-0.8,-0.4,16.35000038
20/11/2024,1.5,1.5,-2.6,-4.1,0.3,17.15999985
21/11/2024,1.1,1.1,-1,-0.1,0.1,16.87000084
22/11/2024,-2.2,0.6,0.4,0.4,0.1,15.23999977
25/11/2024,-12.6,-0.7,0.7,-1.4,-0.9,14.60000038
26/11/2024,3.2,2.4,0.2,0.6,-1,14.10000038
28/11/2024,-4.3,-1.3,1,0.9,-8.2,14.10000038
29/11/2024,-9.4,-4.6,-4,-0.8,-2.6,13.51000023
02/12/2024,2.2,-0.1,-0.8,-0.6,-0.9,13.34000015
03/12/2024,3.3,1.4,-1.9,0.6,-0.7,13.30000019
04/12/2024,-4.4,1.5,-0.9,1,1.8,13.44999981
05/12/2024,-0.4,0.5,-10,-3.4,0,13.53999996
06/12/2024,-2.3,1,1.9,0.6,-4,12.77000046
09/12/2024,4.8,0.1,17.1,0.2,0.3,14.18999958
10/12/2024,2.5,1,-0.1,0.1,0,14.18000031
11/12/2024,4.5,1.3,-0.1,0.1,1.8,13.57999992
12/12/2024,5.7,3.3,-10.3,1.3,1.2,13.92000008
13/12/2024,6.9,4.8,-0.2,1.1,-0.2,13.81000042
16/12/2024,0.1,3.9,-0.6,0,0.2,14.68999958
17/12/2024,0.1,0.2,0,1.2,-1.9,15.86999989
18/12/2024,11.6,-0.8,-0.1,-1.7,-0.2,27.62000084
19/12/2024,4.8,2.6,-0.1,2.4,-3,24.09000015
20/12/2024,-4.1,-1.2,0.4,1.7,-1.6,18.36000061
23/12/2024,6.5,-2.7,10.4,-0.8,-0.5,16.78000069
24/12/2024,0.2,0.2,0,-1,0.4,14.27000046
27/12/2024,3.6,-0.6,8.8,-1.8,0.8,15.94999981
